"Date","Time","Open","High","Low","Close","Vol","OI","Volume"
07/23/2018,15:00,279.45,280.43,279.06,280.20,47047565,0,47047565.00
07/24/2018,15:00,281.79,282.56,280.63,281.61,68026935,0,68026935.00
07/25/2018,15:00,281.33,284.37,281.28,284.01,78882927,0,78882927.00
07/26/2018,15:00,283.20,284.11,283.09,283.34,57919495,0,57919495.00
07/27/2018,15:00,283.71,283.82,280.38,281.42,76783177,0,76783177.00
07/30/2018,15:00,281.51,281.69,279.36,279.95,63742508,0,63742508.00
07/31/2018,15:00,280.81,282.02,280.38,281.33,68570493,0,68570493.00
08/01/2018,15:00,281.56,282.13,280.13,280.86,53853326,0,53853326.00
08/02/2018,15:00,279.39,282.58,279.16,282.39,63426363,0,63426363.00
08/03/2018,15:00,282.54,283.66,282.33,283.60,53935386,0,53935386.00
08/06/2018,15:00,283.64,284.99,283.20,284.64,39400887,0,39400887.00
08/07/2018,15:00,285.39,286.01,285.24,285.58,43196646,0,43196646.00
08/08/2018,15:00,285.39,285.91,284.94,285.46,42114551,0,42114551.00
08/09/2018,15:00,285.53,285.97,284.92,285.07,35716976,0,35716976.00
08/10/2018,15:00,283.45,284.06,282.36,283.16,77076044,0,77076044.00
08/13/2018,15:00,283.47,284.16,281.77,282.10,65732909,0,65732909.00
08/14/2018,15:00,282.92,284.17,282.48,283.90,43842031,0,43842031.00
08/15/2018,15:00,282.38,282.54,280.16,281.78,102925355,0,102925355.00
08/16/2018,15:00,283.40,285.04,283.36,284.06,69967919,0,69967919.00
08/17/2018,15:00,283.83,285.56,283.37,285.06,65618481,0,65618481.00
08/20/2018,15:00,285.57,285.97,285.06,285.67,39807490,0,39807490.00
08/21/2018,15:00,286.25,287.31,285.71,286.34,67271983,0,67271983.00
08/22/2018,15:00,285.88,286.76,285.58,286.17,44993333,0,44993333.00
08/23/2018,15:00,285.94,286.94,285.43,285.79,49204851,0,49204851.00
08/24/2018,15:00,286.44,287.67,286.38,287.51,57487399,0,57487399.00
08/27/2018,15:00,288.86,289.90,288.68,289.78,57072377,0,57072377.00
08/28/2018,15:00,290.30,290.42,289.40,289.92,46943472,0,46943472.00
08/29/2018,15:00,290.16,291.74,289.89,291.48,61485514,0,61485514.00
08/30/2018,15:00,290.94,291.36,289.63,290.30,61229501,0,61229501.00
08/31/2018,15:00,289.84,290.81,289.29,290.31,66140838,0,66140838.00
09/04/2018,15:00,289.84,290.21,288.68,289.81,57594367,0,57594367.00
09/05/2018,15:00,289.41,289.64,287.89,289.03,72452437,0,72452437.00
09/06/2018,15:00,289.15,289.49,287.00,288.16,65909863,0,65909863.00
09/07/2018,15:00,286.98,288.70,286.71,287.60,73524824,0,73524824.00
09/10/2018,15:00,288.74,289.04,287.88,288.10,50210903,0,50210903.00
09/11/2018,15:00,287.37,289.55,286.98,289.05,50530492,0,50530492.00
09/12/2018,15:00,289.06,289.80,288.23,289.12,59810758,0,59810758.00
09/13/2018,15:00,290.30,291.04,290.00,290.83,51034222,0,51034222.00
09/14/2018,15:00,291.06,291.27,290.00,290.88,55079875,0,55079875.00
09/17/2018,15:00,290.82,290.86,289.03,289.34,68244043,0,68244043.00
09/18/2018,15:00,289.58,291.58,289.55,290.91,61930407,0,61930407.00
09/19/2018,15:00,290.97,291.69,290.83,291.22,49080562,0,49080562.00
09/20/2018,15:00,292.64,293.94,292.51,293.58,100360646,0,100360646.00
09/21/2018,15:00,293.09,293.22,291.81,291.99,105479656,0,105479656.00
09/24/2018,15:00,291.34,291.50,290.37,291.02,53409645,0,53409645.00
09/25/2018,15:00,291.53,291.65,290.48,290.75,44370037,0,44370037.00
09/26/2018,15:00,290.91,292.24,289.41,289.88,79739674,0,79739674.00
09/27/2018,15:00,290.41,291.91,290.10,290.69,59249455,0,59249455.00
09/28/2018,15:00,290.00,291.28,289.95,290.72,70091385,0,70091385.00
10/01/2018,15:00,292.14,292.93,290.98,291.73,62078937,0,62078937.00
10/02/2018,15:00,291.56,292.36,291.14,291.56,47258227,0,47258227.00
10/03/2018,15:00,292.74,293.21,291.32,291.72,64694594,0,64694594.00
10/04/2018,15:00,291.18,291.24,287.66,289.44,111545910,0,111545910.00
10/05/2018,15:00,289.69,290.27,286.22,287.82,105951698,0,105951698.00
10/08/2018,15:00,287.05,288.22,285.50,287.82,87742172,0,87742172.00
10/09/2018,15:00,287.39,288.86,286.77,287.40,74338982,0,74338982.00
10/10/2018,15:00,286.83,286.91,277.88,278.30,214731042,0,214731042.00
10/11/2018,15:00,277.08,278.90,270.36,272.17,274840491,0,274840491.00
10/12/2018,15:00,276.77,277.09,272.37,275.95,183186492,0,183186492.00
10/15/2018,15:00,275.55,277.04,274.30,274.40,102263717,0,102263717.00
10/16/2018,15:00,276.60,280.82,276.07,280.40,118255834,0,118255834.00
10/17/2018,15:00,280.44,281.15,277.56,280.45,110625987,0,110625987.00
10/18/2018,15:00,279.40,280.07,274.97,276.40,134557525,0,134557525.00
10/19/2018,15:00,277.13,279.30,275.47,276.25,139901634,0,139901634.00
10/22/2018,15:00,277.00,277.36,274.41,275.01,82415812,0,82415812.00
10/23/2018,15:00,270.95,274.87,268.61,273.61,146352719,0,146352719.00
10/24/2018,15:00,273.31,273.76,264.70,265.32,177806697,0,177806697.00
10/25/2018,15:00,267.38,271.81,266.23,270.08,138061545,0,138061545.00
10/26/2018,15:00,265.92,268.78,262.29,265.33,201574596,0,201574596.00
10/29/2018,15:00,268.80,270.25,259.85,263.86,160749101,0,160749101.00
10/30/2018,15:00,263.67,268.12,263.12,267.77,157115995,0,157115995.00
10/31/2018,15:00,270.69,273.23,270.12,270.63,128296325,0,128296325.00
11/01/2018,15:00,271.60,273.73,270.38,273.51,99495037,0,99495037.00
11/02/2018,15:00,274.74,275.23,269.59,271.89,122634107,0,122634107.00
11/05/2018,15:00,272.44,274.01,271.35,273.39,65622482,0,65622482.00
11/06/2018,15:00,273.32,275.30,273.25,275.12,60085894,0,60085894.00
11/07/2018,15:00,277.56,281.10,277.08,281.01,102752099,0,102752099.00
11/08/2018,15:00,280.11,281.22,279.22,280.50,65584886,0,65584886.00
11/09/2018,15:00,279.03,279.24,276.18,277.76,98812561,0,98812561.00
11/12/2018,15:00,277.19,277.46,271.99,272.57,99673574,0,99673574.00
11/13/2018,15:00,273.09,275.33,271.25,272.06,98176610,0,98176610.00
11/14/2018,15:00,274.16,274.61,268.45,270.20,125335931,0,125335931.00
11/15/2018,15:00,268.77,273.54,267.01,273.02,135101437,0,135101437.00
11/16/2018,15:00,271.82,274.75,271.21,273.73,126668040,0,126668040.00
11/19/2018,15:00,273.05,273.38,268.07,269.10,103061706,0,103061706.00
11/20/2018,15:00,265.42,267.00,263.15,264.12,136021311,0,136021311.00
11/21/2018,15:00,265.86,267.15,265.01,265.02,75563743,0,75563743.00
11/23/2018,15:00,263.18,264.82,263.07,263.25,42807878,0,42807878.00
11/26/2018,15:00,265.78,267.75,265.34,267.50,79981362,0,79981362.00
11/27/2018,15:00,266.32,268.40,265.66,268.40,75502441,0,75502441.00
11/28/2018,15:00,269.60,274.58,268.33,274.58,127629633,0,127629633.00
11/29/2018,15:00,273.71,275.55,272.43,273.98,82346420,0,82346420.00
11/30/2018,15:00,273.81,276.28,273.45,275.65,98204190,0,98204190.00
12/03/2018,15:00,280.32,280.40,277.51,279.30,103017719,0,103017719.00
12/04/2018,15:00,278.37,278.85,269.90,270.25,177986013,0,177986013.00
12/06/2018,15:00,265.92,269.97,262.44,269.84,204185411,0,204185411.00
12/07/2018,15:00,269.45,271.22,262.63,263.57,161018923,0,161018923.00
12/10/2018,15:00,263.37,265.16,258.62,264.07,151445885,0,151445885.00
12/11/2018,15:00,267.66,267.87,262.48,264.13,121504431,0,121504431.00
12/12/2018,15:00,267.49,268.95,265.37,265.46,97976706,0,97976706.00
12/13/2018,15:00,266.50,267.49,264.12,265.37,96662717,0,96662717.00
12/14/2018,15:00,262.97,264.03,259.85,260.47,116961071,0,116961071.00
12/17/2018,15:00,259.40,260.65,253.53,255.36,165492257,0,165492257.00
12/18/2018,15:00,257.19,257.95,253.28,255.08,134515094,0,134515094.00
12/19/2018,15:00,255.17,259.40,249.35,251.26,214992763,0,214992763.00
12/20/2018,15:00,249.86,251.62,244.65,247.17,252053377,0,252053377.00
12/21/2018,15:00,246.74,249.71,239.98,240.70,255345633,0,255345633.00
12/24/2018,15:00,239.07,240.84,234.27,234.34,147311588,0,147311588.00
12/26/2018,15:00,235.97,246.18,233.76,246.18,218485360,0,218485360.00
12/27/2018,15:00,242.57,248.29,238.96,248.07,186267342,0,186267342.00
12/28/2018,15:00,249.58,251.40,246.45,247.75,153100189,0,153100189.00
12/31/2018,15:00,249.57,250.19,247.47,249.92,146626193,0,146626193.00
01/02/2019,15:00,246.02,251.21,245.95,250.18,126925199,0,126925199.00
01/03/2019,15:00,248.34,248.57,243.67,244.21,144140692,0,144140692.00
01/04/2019,15:00,247.59,253.11,247.17,252.39,142628834,0,142628834.00
01/07/2019,15:00,252.69,255.95,251.69,254.38,103139100,0,103139100.00
01/08/2019,15:00,256.82,257.31,254.00,256.77,102512587,0,102512587.00
01/09/2019,15:00,257.56,258.91,256.19,257.97,95006554,0,95006554.00
01/10/2019,15:00,256.26,259.16,255.50,258.88,96823923,0,96823923.00
01/11/2019,15:00,257.69,259.01,257.03,258.98,73858110,0,73858110.00
01/14/2019,15:00,256.89,258.30,256.41,257.40,70908227,0,70908227.00
01/15/2019,15:00,257.82,260.70,257.81,260.35,85208271,0,85208271.00
01/16/2019,15:00,260.83,261.97,260.60,260.98,77636710,0,77636710.00
01/17/2019,15:00,260.01,263.92,259.96,262.96,96118435,0,96118435.00
01/18/2019,15:00,264.98,266.98,264.10,266.46,127900303,0,127900303.00
01/22/2019,15:00,264.82,265.06,261.06,262.86,115531183,0,115531183.00
01/23/2019,15:00,264.01,264.79,260.66,263.41,86030287,0,86030287.00
01/24/2019,15:00,263.21,264.20,262.08,263.55,59204139,0,59204139.00
01/25/2019,15:00,265.61,266.70,265.11,265.78,96883358,0,96883358.00
01/28/2019,15:00,263.39,263.83,261.79,263.76,85613655,0,85613655.00
01/29/2019,15:00,263.92,264.55,262.48,263.41,66136334,0,66136334.00
01/30/2019,15:00,265.10,268.52,264.25,267.58,92473671,0,92473671.00
01/31/2019,15:00,267.51,270.47,267.27,269.93,104012073,0,104012073.00
02/01/2019,15:00,270.15,271.20,269.18,270.06,85782524,0,85782524.00
02/04/2019,15:00,270.11,272.03,269.36,271.96,60744844,0,60744844.00
02/05/2019,15:00,272.44,273.44,271.88,273.10,79552774,0,79552774.00
02/06/2019,15:00,272.79,273.34,271.92,272.74,58347791,0,58347791.00
02/07/2019,15:00,270.94,271.55,268.29,270.14,95481961,0,95481961.00
02/08/2019,15:00,268.75,270.58,267.83,270.47,75788861,0,75788861.00
02/11/2019,15:00,271.20,271.49,270.03,270.62,68021423,0,68021423.00
02/12/2019,15:00,272.43,274.52,272.34,274.10,72270221,0,72270221.00
02/13/2019,15:00,275.03,275.93,274.56,274.99,65277204,0,65277204.00
02/14/2019,15:00,273.78,275.64,272.87,274.38,83234396,0,83234396.00
02/15/2019,15:00,276.36,277.41,276.13,277.37,97088659,0,97088659.00
02/19/2019,15:00,276.48,278.58,276.47,277.85,59120804,0,59120804.00
02/20/2019,15:00,277.82,278.92,277.25,278.41,76610767,0,76610767.00
02/21/2019,15:00,277.70,278.10,276.35,277.42,64214727,0,64214727.00
02/22/2019,15:00,278.11,279.36,277.40,279.14,78114616,0,78114616.00
02/25/2019,15:00,280.73,281.31,279.43,279.52,69030699,0,69030699.00
02/26/2019,15:00,279.13,280.30,278.90,279.32,56844101,0,56844101.00
02/27/2019,15:00,278.52,279.59,277.48,279.20,56921570,0,56921570.00
02/28/2019,15:00,278.96,279.45,278.32,278.68,69268293,0,69268293.00
03/01/2019,15:00,280.44,280.88,278.82,280.42,78880548,0,78880548.00
03/04/2019,15:00,281.60,281.87,276.84,279.40,106494637,0,106494637.00
03/05/2019,15:00,279.54,279.76,278.41,279.02,59114559,0,59114559.00
03/06/2019,15:00,279.15,279.16,276.97,277.33,75039771,0,75039771.00
03/07/2019,15:00,276.83,276.99,274.07,275.01,94885089,0,94885089.00
03/08/2019,15:00,272.94,274.65,272.42,274.46,85795799,0,85795799.00
03/11/2019,15:00,275.26,278.62,275.23,278.44,65098897,0,65098897.00
03/12/2019,15:00,279.06,280.07,278.85,279.49,79667530,0,79667530.00
03/13/2019,15:00,280.48,282.38,280.30,281.34,80639153,0,80639153.00
03/14/2019,15:00,281.37,281.84,280.67,281.16,67518366,0,67518366.00
03/15/2019,15:00,280.54,282.21,280.33,281.31,81308979,0,81308979.00
03/18/2019,15:00,281.55,282.66,281.30,282.33,62199806,0,62199806.00
03/19/2019,15:00,283.51,284.36,281.41,282.40,90268121,0,90268121.00
03/20/2019,15:00,282.16,283.50,280.32,281.55,84609210,0,84609210.00
03/21/2019,15:00,280.64,285.18,280.59,284.73,79550375,0,79550375.00
03/22/2019,15:00,283.22,283.80,279.18,279.25,122659286,0,122659286.00
03/25/2019,15:00,278.87,280.19,277.64,279.04,85575197,0,85575197.00
03/26/2019,15:00,280.99,282.18,279.56,281.12,68125920,0,68125920.00
03/27/2019,15:00,281.11,281.76,277.93,279.65,72224722,0,72224722.00
03/28/2019,15:00,280.35,281.21,279.07,280.71,56238545,0,56238545.00
03/29/2019,15:00,282.39,282.84,281.14,282.48,82186806,0,82186806.00
04/01/2019,15:00,284.70,286.16,284.40,285.83,77617945,0,77617945.00
04/02/2019,15:00,286.04,286.23,285.09,285.97,40070351,0,40070351.00
04/03/2019,15:00,287.32,287.76,285.75,286.42,68243202,0,68243202.00
04/04/2019,15:00,286.78,287.46,286.01,287.18,48997505,0,48997505.00
04/05/2019,15:00,287.92,288.63,287.60,288.57,58621729,0,58621729.00
04/08/2019,15:00,288.10,288.91,287.37,288.79,53566335,0,53566335.00
04/09/2019,15:00,287.72,288.08,286.70,287.31,66142316,0,66142316.00
04/10/2019,15:00,287.77,288.39,287.31,288.29,52601499,0,52601499.00
04/11/2019,15:00,288.83,288.84,287.58,288.21,55093100,0,55093100.00
04/12/2019,15:00,290.00,290.47,289.26,290.16,69727782,0,69727782.00
04/15/2019,15:00,290.24,290.35,289.08,289.97,49596685,0,49596685.00
04/16/2019,15:00,290.95,291.01,289.50,290.16,52153197,0,52153197.00
04/17/2019,15:00,291.40,291.43,288.99,289.45,58268295,0,58268295.00
04/18/2019,15:00,290.10,290.32,288.66,290.02,68708513,0,68708513.00
04/22/2019,15:00,289.17,290.44,289.07,290.27,40160140,0,40160140.00
04/23/2019,15:00,290.68,293.14,290.42,292.88,52246633,0,52246633.00
04/24/2019,15:00,292.79,293.16,292.07,292.23,50392914,0,50392914.00
04/25/2019,15:00,292.12,292.78,290.73,292.05,57770862,0,57770862.00
04/26/2019,15:00,292.10,293.49,291.24,293.41,50916423,0,50916423.00
04/29/2019,15:00,293.51,294.45,293.41,293.87,57197747,0,57197747.00
04/30/2019,15:00,293.49,294.34,291.92,294.02,81111733,0,81111733.00
05/01/2019,15:00,294.72,294.95,291.80,291.81,71671870,0,71671870.00
05/02/2019,15:00,291.68,292.70,289.52,291.18,65030170,0,65030170.00
05/03/2019,15:00,292.82,294.34,292.56,294.03,56543653,0,56543653.00
05/06/2019,15:00,289.26,293.31,288.90,292.82,107198069,0,107198069.00
05/07/2019,15:00,290.15,290.81,285.81,287.93,144729908,0,144729908.00
05/08/2019,15:00,287.53,289.43,286.87,287.53,91568287,0,91568287.00
05/09/2019,15:00,285.23,287.33,283.30,286.66,103471104,0,103471104.00
05/10/2019,15:00,285.71,288.94,282.30,288.10,112429293,0,112429293.00
05/13/2019,15:00,282.42,283.49,279.93,280.86,127290527,0,127290527.00
05/14/2019,15:00,281.99,285.10,281.85,283.40,77003230,0,77003230.00
05/15/2019,15:00,281.59,285.77,281.36,285.06,73956407,0,73956407.00
05/16/2019,15:00,285.84,289.21,285.76,287.70,76749643,0,76749643.00
05/17/2019,15:00,285.14,288.60,285.12,285.84,100353024,0,100353024.00
05/20/2019,15:00,284.06,285.43,283.12,283.95,62877610,0,62877610.00
05/21/2019,15:00,285.83,286.93,285.55,286.51,46847085,0,46847085.00
05/22/2019,15:00,285.45,286.69,285.10,285.63,49482472,0,49482472.00
05/23/2019,15:00,283.16,283.21,280.57,282.14,98733847,0,98733847.00
05/24/2019,15:00,283.75,284.20,282.09,282.78,55268095,0,55268095.00
05/28/2019,15:00,283.01,284.15,280.13,280.15,70029356,0,70029356.00
05/29/2019,15:00,278.91,279.36,276.71,278.27,104972927,0,104972927.00
05/30/2019,15:00,279.11,280.04,277.81,279.03,62523780,0,62523780.00
05/31/2019,15:00,276.20,277.12,275.24,275.27,86862782,0,86862782.00
06/03/2019,15:00,275.31,276.55,273.09,274.57,96427952,0,96427952.00
06/04/2019,15:00,277.12,280.68,276.62,280.53,77231889,0,77231889.00
06/05/2019,15:00,282.33,282.99,280.32,282.96,71169717,0,71169717.00
06/06/2019,15:00,283.29,285.55,282.57,284.80,69430381,0,69430381.00
06/07/2019,15:00,285.93,288.85,285.74,287.65,74272199,0,74272199.00
06/10/2019,15:00,289.37,290.82,288.87,288.97,60799053,0,60799053.00
06/11/2019,15:00,290.99,291.40,288.18,288.90,58641325,0,58641325.00
06/12/2019,15:00,288.64,289.26,287.82,288.39,47096312,0,47096312.00
06/13/2019,15:00,289.40,289.98,288.62,289.58,48945156,0,48945156.00
06/14/2019,15:00,289.26,289.93,288.41,289.26,52324716,0,52324716.00
06/17/2019,15:00,289.52,290.22,289.18,289.37,39205709,0,39205709.00
06/18/2019,15:00,291.39,293.57,290.99,292.40,85434823,0,85434823.00
06/19/2019,15:00,292.55,293.65,291.47,293.06,78674377,0,78674377.00
06/20/2019,15:00,296.04,296.31,293.61,295.86,116570017,0,116570017.00
06/21/2019,15:00,294.13,295.52,293.76,294.00,83309466,0,83309466.00
06/24/2019,15:00,294.23,294.58,293.47,293.64,47582730,0,47582730.00
06/25/2019,15:00,293.70,293.73,290.64,290.76,82028656,0,82028656.00
06/26/2019,15:00,291.75,292.31,290.35,290.47,51584902,0,51584902.00
06/27/2019,15:00,291.31,292.06,290.89,291.50,40355239,0,40355239.00
06/28/2019,15:00,292.58,293.55,292.01,293.00,59350929,0,59350929.00
07/01/2019,15:00,296.68,296.92,294.33,295.66,79107474,0,79107474.00
07/02/2019,15:00,295.61,296.49,294.68,296.43,61504544,0,61504544.00
07/03/2019,15:00,297.18,298.82,297.02,298.80,40898896,0,40898896.00
07/05/2019,15:00,297.44,298.64,296.01,298.46,51677326,0,51677326.00
07/08/2019,15:00,297.01,297.35,296.22,296.82,45841772,0,45841772.00
07/09/2019,15:00,295.54,297.52,295.48,297.19,41101279,0,41101279.00
07/10/2019,15:00,298.37,299.66,297.78,298.61,58595558,0,58595558.00
07/11/2019,15:00,299.32,299.58,298.20,299.31,50889481,0,50889481.00
07/12/2019,15:00,299.87,300.73,299.51,300.65,40354410,0,40354410.00
07/15/2019,15:00,301.13,301.13,300.19,300.75,33910261,0,33910261.00
07/16/2019,15:00,300.65,300.88,299.44,299.71,40567964,0,40567964.00
07/17/2019,15:00,299.75,299.93,297.74,297.74,44102443,0,44102443.00
07/18/2019,15:00,297.19,299.25,296.70,298.83,51701687,0,51701687.00
07/19/2019,15:00,300.04,300.07,296.96,297.17,71081238,0,71081238.00
07/22/2019,15:00,297.61,298.50,297.04,297.90,43687404,0,43687404.00
07/23/2019,15:00,299.14,300.03,298.22,300.03,44657973,0,44657973.00
07/24/2019,15:00,299.19,301.44,299.09,301.44,47213242,0,47213242.00
07/25/2019,15:00,300.94,301.00,299.11,300.00,55394092,0,55394092.00
07/26/2019,15:00,300.76,302.23,300.62,302.01,45084077,0,45084077.00
07/29/2019,15:00,301.88,301.93,300.85,301.46,38126462,0,38126462.00
07/30/2019,15:00,299.91,301.17,299.49,300.72,45849045,0,45849045.00
07/31/2019,15:00,300.99,301.20,295.20,297.43,104245162,0,104245162.00
08/01/2019,15:00,297.60,300.87,293.96,294.84,142646576,0,142646576.00
08/02/2019,15:00,293.85,294.12,290.90,292.62,116749695,0,116749695.00
08/05/2019,15:00,288.09,288.21,281.72,283.82,178745449,0,178745449.00
08/06/2019,15:00,285.91,288.04,284.28,287.80,120711682,0,120711682.00
08/07/2019,15:00,284.40,288.82,282.04,287.97,140572265,0,140572265.00
08/08/2019,15:00,289.62,293.62,289.01,293.62,87713904,0,87713904.00
08/09/2019,15:00,292.58,293.24,289.65,291.62,93729958,0,93729958.00
08/12/2019,15:00,289.96,290.57,287.02,288.12,71053097,0,71053097.00
08/13/2019,15:00,287.74,294.15,287.36,292.55,94792972,0,94792972.00
08/14/2019,15:00,288.07,288.74,283.76,283.90,135622053,0,135622053.00
08/15/2019,15:00,284.88,285.64,282.39,284.65,101929845,0,101929845.00
08/16/2019,15:00,286.48,289.33,284.71,288.85,85825286,0,85825286.00
08/19/2019,15:00,292.19,293.08,291.44,292.33,53640153,0,53640153.00
08/20/2019,15:00,291.77,292.36,289.95,290.09,51652752,0,51652752.00
08/21/2019,15:00,292.48,292.86,291.72,292.45,49723430,0,49723430.00
08/22/2019,15:00,293.23,293.93,290.40,292.36,51739292,0,51739292.00
08/23/2019,15:00,290.92,292.76,283.47,284.85,149318151,0,149318151.00
08/26/2019,15:00,287.27,288.00,285.58,288.00,72621298,0,72621298.00
08/27/2019,15:00,289.54,289.95,286.03,286.87,68262998,0,68262998.00
08/28/2019,15:00,286.14,289.07,285.25,288.89,59852324,0,59852324.00
08/29/2019,15:00,291.72,293.16,290.61,292.58,57998913,0,57998913.00
08/30/2019,15:00,294.22,294.24,291.42,292.45,62961780,0,62961780.00
09/03/2019,15:00,290.57,291.58,289.27,290.74,69234260,0,69234260.00
09/04/2019,15:00,293.14,294.06,292.31,294.04,47003957,0,47003957.00
09/05/2019,15:00,296.79,298.83,296.64,297.82,83356779,0,83356779.00
09/06/2019,15:00,298.17,298.76,297.42,298.05,49584290,0,49584290.00
09/09/2019,15:00,299.14,299.24,297.16,298.20,51260290,0,51260290.00
09/10/2019,15:00,297.36,298.20,295.97,298.13,57947101,0,57947101.00
09/11/2019,15:00,298.47,300.34,297.75,300.25,68821066,0,68821066.00
09/12/2019,15:00,301.25,302.46,300.41,301.29,72908745,0,72908745.00
09/13/2019,15:00,301.78,302.17,300.68,301.09,62104838,0,62104838.00
09/16/2019,15:00,299.84,301.14,299.45,300.16,58191175,0,58191175.00
09/17/2019,15:00,299.94,301.02,299.75,300.92,42904427,0,42904427.00
09/18/2019,15:00,300.49,301.22,298.24,301.10,74192091,0,74192091.00
09/19/2019,15:00,301.53,302.63,300.71,301.08,78099215,0,78099215.00
09/20/2019,15:00,300.36,300.67,297.41,298.28,97455979,0,97455979.00
09/23/2019,15:00,297.55,299.00,297.27,298.21,47541321,0,47541321.00
09/24/2019,15:00,299.41,299.84,294.81,295.87,97367568,0,97367568.00
09/25/2019,15:00,295.96,298.11,294.33,297.62,73434081,0,73434081.00
09/26/2019,15:00,297.63,297.86,295.45,297.00,58722357,0,58722357.00
09/27/2019,15:00,297.83,297.95,293.69,295.40,84781110,0,84781110.00
09/30/2019,15:00,295.97,297.55,295.92,296.77,52562761,0,52562761.00
10/01/2019,15:00,297.74,298.46,293.00,293.24,89900420,0,89900420.00
10/02/2019,15:00,291.50,291.51,286.64,288.06,124523974,0,124523974.00
10/03/2019,15:00,287.81,290.45,284.82,290.42,85906799,0,85906799.00
10/04/2019,15:00,291.14,294.63,290.82,294.35,66700681,0,66700681.00
10/07/2019,15:00,293.47,295.26,292.77,293.08,60656561,0,60656561.00
10/08/2019,15:00,291.04,291.85,288.49,288.53,101575470,0,101575470.00
10/09/2019,15:00,290.75,292.30,290.06,291.27,65707329,0,65707329.00
10/10/2019,15:00,291.18,294.21,291.00,293.24,57255974,0,57255974.00
10/11/2019,15:00,296.27,298.74,296.14,296.28,101228577,0,101228577.00
10/14/2019,15:00,295.93,296.67,295.57,295.95,40546668,0,40546668.00
10/15/2019,15:00,297.10,299.70,296.97,298.88,47832356,0,47832356.00
10/16/2019,15:00,298.37,299.16,297.92,298.40,50563596,0,50563596.00
10/17/2019,15:00,299.68,300.24,298.52,299.28,46784885,0,46784885.00
10/18/2019,15:00,298.69,299.40,296.99,297.97,64338028,0,64338028.00
10/21/2019,15:00,299.42,300.21,298.94,299.99,39460901,0,39460901.00
10/22/2019,15:00,300.58,300.90,298.91,299.01,49126038,0,49126038.00
10/23/2019,15:00,298.73,299.94,298.50,299.88,34991829,0,34991829.00
10/24/2019,15:00,300.91,301.07,299.46,300.37,35857459,0,35857459.00
10/25/2019,15:00,299.74,302.20,299.68,301.60,45205412,0,45205412.00
10/28/2019,15:00,302.94,303.85,302.91,303.30,42146965,0,42146965.00
10/29/2019,15:00,303.00,304.23,302.86,303.21,44284921,0,44284921.00
10/30/2019,15:00,303.43,304.55,301.99,304.14,49643928,0,49643928.00
10/31/2019,15:00,304.13,304.13,301.73,303.33,69053791,0,69053791.00
11/01/2019,15:00,304.92,306.19,304.74,306.14,71141515,0,71141515.00
11/04/2019,15:00,307.85,308.00,306.96,307.37,60606916,0,60606916.00
11/05/2019,15:00,307.59,307.92,306.71,307.03,42933219,0,42933219.00
11/06/2019,15:00,307.03,307.40,306.06,307.10,46487108,0,46487108.00
11/07/2019,15:00,308.57,309.65,307.66,308.18,54272274,0,54272274.00
11/08/2019,15:00,307.80,309.00,307.03,308.94,49068797,0,49068797.00
11/11/2019,15:00,307.42,308.54,307.27,308.35,35934909,0,35934909.00
11/12/2019,15:00,308.75,309.99,308.15,309.00,46484624,0,46484624.00
11/13/2019,15:00,307.91,309.54,307.66,309.10,54459018,0,54459018.00
11/14/2019,15:00,308.79,309.64,308.09,309.55,52001874,0,52001874.00
11/15/2019,15:00,311.02,311.84,310.26,311.79,62706192,0,62706192.00
11/18/2019,15:00,311.53,312.28,311.03,312.02,49327980,0,49327980.00
11/19/2019,15:00,312.68,312.69,311.22,311.93,67927818,0,67927818.00
11/20/2019,15:00,311.28,311.85,309.06,310.77,79696276,0,79696276.00
11/21/2019,15:00,310.89,311.01,309.39,310.27,54664690,0,54664690.00
11/22/2019,15:00,311.09,311.24,309.85,310.96,44850228,0,44850228.00
11/25/2019,15:00,311.98,313.37,311.98,313.37,48762676,0,48762676.00
11/26/2019,15:00,313.41,314.28,313.06,314.08,37727953,0,37727953.00
11/27/2019,15:00,314.61,315.48,314.37,315.48,44793179,0,44793179.00
11/29/2019,15:00,314.86,315.13,314.06,314.31,36592740,0,36592740.00
12/02/2019,15:00,314.59,314.66,311.17,311.64,76110027,0,76110027.00
12/03/2019,15:00,308.65,309.64,307.13,309.55,75172709,0,75172709.00
12/04/2019,15:00,310.70,312.12,310.32,311.46,49190402,0,49190402.00
12/05/2019,15:00,312.23,312.25,310.58,312.02,40781669,0,40781669.00
12/06/2019,15:00,314.12,315.31,314.11,314.87,48956767,0,48956767.00
12/09/2019,15:00,314.44,315.18,313.80,313.88,34904315,0,34904315.00
12/10/2019,15:00,313.82,314.55,312.81,313.53,53107133,0,53107133.00
12/11/2019,15:00,314.03,314.70,313.44,314.42,53521450,0,53521450.00
12/12/2019,15:00,314.43,317.99,314.17,317.13,96585802,0,96585802.00
12/13/2019,15:00,316.87,318.67,316.02,317.32,81546487,0,81546487.00
12/16/2019,15:00,319.22,320.15,319.17,319.50,82836128,0,82836128.00
12/17/2019,15:00,319.92,320.25,319.48,319.57,61131769,0,61131769.00
12/18/2019,15:00,320.00,320.25,319.53,319.59,48199955,0,48199955.00
12/19/2019,15:00,319.80,320.98,319.52,320.90,85388424,0,85388424.00
12/20/2019,15:00,320.46,321.45,320.37,320.73,149338215,0,149338215.00
